asset_type,asset_ID,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,error,tracking_validity,participant_id,practicing,block_num,trial_num,task_type,target_size,target_loc,distractor_size,distractor_loc
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
RigidBody,1,0.5038402080535889,0.13402336835861206,0.3431271016597748,-0.05256209522485733,-0.1356923133134842,0.10471287369728088,-0.9837987422943115,0.0,0,6,0,2,2,KBYG,large,left,small,right
